Grid_ID,Vehicle_Type,Active_Vehicles,Latitude,Longitude
GRID_0434,Passenger,4946,18.683543321053907,72.94569092524463
GRID_0435,Commercial,633,18.92418622784456,72.92287295619369
GRID_0436,Passenger,1138,18.8381070959868,73.45146640682958
GRID_0437,Commercial,1728,18.993792130776566,72.95253029126422
GRID_0438,Passenger,3869,19.03676676536978,73.28963717055095
GRID_0439,Passenger,4712,18.626426300831902,73.36340947081706
GRID_0440,Commercial,4519,18.720059023460855,73.37117426291859
GRID_0441,Passenger,1790,19.158227248451198,73.26288712300203
GRID_0442,Passenger,2696,19.131819900828575,73.20161070941863
GRID_0443,Passenger,2203,18.441346558671604,73.16923444332735
GRID_0444,Passenger,2726,18.551329385504626,72.96224394458754
GRID_0445,Two-Wheeler,2695,19.578786360431657,72.83631172322531
GRID_0446,Commercial,1475,18.964646269994695,73.19022047237564
GRID_0447,Commercial,1528,18.866306917625195,73.31737348692361
GRID_0448,Commercial,1025,18.62423705379731,73.23436015338112
GRID_0449,Passenger,2827,18.716442177847636,72.96605479687042
GRID_0450,Two-Wheeler,3046,19.651885888639256,72.93707826472969
GRID_0451,Commercial,1335,19.2199384142864,73.14608260965898
GRID_0452,Passenger,2983,18.996655659733314,73.06561907992888
GRID_0453,Passenger,3363,19.25246613497021,72.87721141626258
GRID_0454,Two-Wheeler,3234,19.345186382951525,73.1327258364477
GRID_0455,Two-Wheeler,2038,19.119124580269787,73.28135895606557
GRID_0456,Passenger,2410,19.20724760476133,73.26657671276652
GRID_0457,Passenger,4549,18.77255605969503,73.20393672160421
GRID_0458,Two-Wheeler,3142,19.5789793794955,72.89699660201241
GRID_0459,Two-Wheeler,1803,18.884349839072165,73.07268066512854
GRID_0460,Passenger,631,19.261731222984732,72.98436245399972
GRID_0461,Passenger,892,18.900116997040325,72.93441548781331
GRID_0462,Passenger,4084,18.873852685707547,73.21117619396608
GRID_0463,Passenger,3175,18.96373261248724,73.02460903237795
GRID_0464,Passenger,2966,19.117659685156504,73.0631612735552
GRID_0465,Passenger,1725,19.11079449793469,72.8379206979562
GRID_0466,Two-Wheeler,3205,19.027051359248826,73.20505379407837
GRID_0467,Passenger,961,19.28448187592919,72.99912314112365
GRID_0468,Two-Wheeler,2301,18.98397390075154,73.19710133733106
GRID_0469,Passenger,3773,19.105975954317472,73.02724019678422
GRID_0470,Two-Wheeler,4485,19.205955323422,73.00534480491903
GRID_0471,Passenger,651,19.427058423008393,73.33040755966756
GRID_0472,Passenger,2769,18.631543658286965,72.8693719590066
GRID_0473,Passenger,4674,18.896828403182536,72.94044305034367
GRID_0474,Passenger,2285,19.11690959242194,72.87944003573483
GRID_0475,Two-Wheeler,3960,19.867159459739764,73.32457323765428
GRID_0476,Commercial,2336,18.94304968165604,73.10013694609779
GRID_0477,Passenger,1897,18.99861808884448,73.48032002686884
GRID_0478,Commercial,1575,19.202069099254707,72.78592565370201
GRID_0479,Two-Wheeler,2508,19.596119216063016,73.22671686496672
GRID_0480,Passenger,1993,18.961596409063432,72.87664541160308
GRID_0481,Passenger,1635,18.9594662511193,72.92505605930315
GRID_0482,Commercial,2048,18.65219596220778,72.9711454011009
GRID_0483,Passenger,1284,19.032239473611007,72.99713234030385
GRID_0484,Two-Wheeler,1920,19.240191992673306,72.80991936684327
GRID_0485,Commercial,2935,19.222459333067388,72.85154715157222
GRID_0486,Passenger,3981,19.29904189682842,72.97253774490792
GRID_0487,Passenger,4151,19.130312450343812,72.84696620715978
GRID_0488,Passenger,2563,19.464744773885005,72.99925556878851
GRID_0489,Passenger,2520,19.00742455750195,72.87736305190826
GRID_0490,Passenger,2649,19.634898774655937,73.25468408079605
GRID_0491,Passenger,1450,19.337276987620317,73.01488491441296
GRID_0492,Passenger,524,19.203779534793895,72.93495581172787
GRID_0493,Passenger,517,19.361359965520375,73.11199298131925
GRID_0494,Passenger,4325,18.524029500726872,72.95299901710263
GRID_0495,Commercial,1069,18.983590538564776,73.46087331093844
GRID_0496,Two-Wheeler,1855,19.178938781747693,72.86893244613131
GRID_0497,Two-Wheeler,2092,19.28040624267988,72.78377100170329
GRID_0498,Commercial,1330,19.83661272441185,72.85278461154942
GRID_0499,Passenger,3582,19.233323624573206,73.12123799425119
GRID_0500,Commercial,1371,18.548957977720406,74.3837912806912
GRID_0501,Two-Wheeler,1334,18.337189078504924,74.35936206393647
GRID_0502,Two-Wheeler,3812,18.139116194420026,74.0964085475639
GRID_0503,Passenger,3616,18.47767595561256,73.64426022266602
GRID_0504,Passenger,1469,18.022016375380392,73.77849925682496
GRID_0505,Passenger,1092,18.423255475945787,73.90857186688635
GRID_0506,Passenger,754,18.73784449289322,73.6141601480684
GRID_0507,Two-Wheeler,2614,19.047880304351178,73.69513958630831
GRID_0508,Passenger,3465,18.701058193708217,73.88375021497899
GRID_0509,Two-Wheeler,3161,18.460787085903323,73.86871715467952
GRID_0510,Passenger,1102,18.23831374454882,73.74043016022827
GRID_0511,Commercial,1565,18.118473424011153,73.69191889916392
GRID_0512,Passenger,2339,18.380399921894618,74.11026640883141
GRID_0513,Passenger,2931,18.42082244199588,73.7222755128788
GRID_0514,Two-Wheeler,1465,18.58641204999621,73.91095578279678
GRID_0515,Passenger,2237,18.343087798605513,73.97496851775564
GRID_0516,Passenger,984,18.466805840696583,73.6789010098035
GRID_0517,Passenger,4634,18.3717563507183,74.14150520680559
GRID_0518,Passenger,510,18.380771602022133,73.93503760095184
GRID_0519,Passenger,2527,18.13567992068586,74.19129149951767
GRID_0520,Two-Wheeler,3864,18.34550171775245,73.97678684902317
GRID_0521,Passenger,3587,18.444929561599068,73.97335024733773
GRID_0522,Passenger,3538,18.653432066109406,73.81330102193697
GRID_0523,Two-Wheeler,1104,17.960610635511717,74.18400453282247
GRID_0524,Commercial,1468,18.478429201309748,73.96710180215223
GRID_0525,Passenger,4760,18.72791560697248,73.71954775585709
GRID_0526,Passenger,936,18.67554063698134,73.63241937176274
GRID_0527,Commercial,3274,18.636662856943563,73.86261082904336
GRID_0528,Two-Wheeler,2309,18.39365145694986,73.87079765109391
GRID_0529,Passenger,3269,18.203841957981155,73.94941197830217
GRID_0530,Passenger,2329,18.644246623706845,73.96039204197123
GRID_0531,Commercial,792,18.97105124826229,73.82820788576849
GRID_0532,Passenger,4451,18.512563198361626,73.5056191796635
GRID_0533,Passenger,961,18.99214084746287,73.40725698145965
GRID_0534,Passenger,4384,18.58896908200996,73.67226567788742
GRID_0535,Two-Wheeler,3733,18.53909498380239,73.46428221836203
GRID_0536,Passenger,2591,18.78789904093126,73.57014612051015
GRID_0537,Passenger,4436,18.870275933929843,73.57841686444311
GRID_0538,Passenger,3439,18.812963725731322,73.6074105370833
GRID_0539,Passenger,588,18.336017086620448,73.85614617349077
GRID_0540,Passenger,2163,18.266021988954865,73.59348726462599
GRID_0541,Commercial,3801,18.269497609100434,73.95235667538178
GRID_0542,Passenger,3220,18.52026518039532,73.8724893683681
GRID_0543,Commercial,3437,18.423010143691737,74.02130996995821
GRID_0544,Passenger,921,18.835417409336184,74.02938511926037
GRID_0545,Passenger,4249,18.4577085346252,73.4904644748977
GRID_0546,Commercial,4933,17.927275790094775,73.83724054488808
GRID_0547,Two-Wheeler,765,17.922442576132532,73.79690839999934
GRID_0548,Passenger,3350,18.94118695964197,73.51065898481065
GRID_0549,Two-Wheeler,1878,18.134567915595824,74.04778026882427
GRID_0550,Commercial,2314,17.67867757421294,73.97124244211864
GRID_0551,Two-Wheeler,2764,18.96095278271825,73.5949545271815
GRID_0552,Commercial,4916,18.207128075864635,74.03370698927986
GRID_0553,Passenger,1349,18.169176866772133,74.09994561712034
GRID_0554,Two-Wheeler,4236,18.193607021525338,74.38722070060032
GRID_0555,Passenger,1491,18.719091693718468,73.86811314305695
GRID_0556,Commercial,4264,19.033626482927705,74.16616311235552
GRID_0557,Two-Wheeler,2308,18.630985033082993,73.29773401987846
GRID_0558,Passenger,3774,18.309951787679182,74.18232287666116
GRID_0559,Passenger,1216,18.13036218703772,73.6269830180092
GRID_0560,Commercial,1395,18.213770663748015,73.97740704789638
GRID_0561,Passenger,1676,18.809483543258864,74.14607967557737
GRID_0562,Commercial,4253,18.26455418117832,73.9732975567106
GRID_0563,Two-Wheeler,2276,18.25043521488629,73.7935354500786
GRID_0564,Passenger,3304,18.676450429683804,74.17511260098875
GRID_0565,Two-Wheeler,3892,17.875580901901653,73.88629040742255
GRID_0566,Passenger,1959,18.942587991058982,73.92636582890262
GRID_0567,Two-Wheeler,3043,18.545183981837994,73.6877978545559
GRID_0568,Passenger,4053,18.934625890335884,73.70166477143663
GRID_0569,Two-Wheeler,1849,18.4903551828652,73.71563604644048
GRID_0570,Passenger,3486,18.552858652554487,74.28439559971446
GRID_0571,Two-Wheeler,3830,18.248568040827,73.89046597927556
GRID_0572,Passenger,2622,18.637719350064742,73.6130003595092
GRID_0573,Commercial,4128,18.502695243166784,74.41210203584733
GRID_0574,Passenger,997,17.989853201633615,73.73033977855279
GRID_0575,Commercial,3987,18.595567852079025,73.74391710920032
GRID_0576,Passenger,1221,19.386274241169232,74.0213072209444
GRID_0577,Passenger,1863,18.207089251142158,73.15567219340392
GRID_0578,Passenger,807,18.622482758825555,73.63001426285774
GRID_0579,Passenger,3251,18.907069551883595,73.77424033112689
GRID_0580,Passenger,1383,18.34989450779914,73.68112585285651
GRID_0581,Commercial,1764,18.81635275214878,73.9813749119502
GRID_0582,Two-Wheeler,4848,19.04718701713726,73.79216786513905
GRID_0583,Two-Wheeler,2944,18.77908382361591,74.1205128253235
GRID_0584,Passenger,3533,18.722544035919068,73.70374265428602
GRID_0585,Commercial,1552,18.662422409013736,73.8275272679808
GRID_0586,Passenger,993,18.483345118672535,73.61495691249442
GRID_0587,Two-Wheeler,2521,17.88429837763078,74.23121290925945
GRID_0588,Passenger,2247,18.649867510785793,73.45374053409692
GRID_0589,Passenger,3802,18.735713138164392,74.23714064789708
GRID_0590,Commercial,2779,18.753700234014847,73.58920854635012
GRID_0591,Two-Wheeler,1431,18.30080243223926,73.69233719554578
GRID_0592,Passenger,2425,18.77872544186114,74.0003879577504
GRID_0593,Passenger,1256,19.357487486464453,73.36443448148464
GRID_0594,Commercial,1554,18.5046204990294,73.27837342219705
GRID_0595,Passenger,4430,18.699394371420354,74.17676838559419
GRID_0596,Passenger,4854,18.95303183503044,73.91325662785944
GRID_0597,Passenger,3953,17.94640718872168,73.84165542875813
GRID_0598,Two-Wheeler,3016,18.651436968207307,73.55515612359476
GRID_0599,Commercial,2464,18.440906400943266,73.47358510962118
GRID_0600,Two-Wheeler,1146,18.33658864119264,74.130439970821
GRID_0601,Passenger,3330,18.724448884037386,73.43813414716907
GRID_0602,Passenger,694,18.30890445570858,73.87382759543273
GRID_0603,Two-Wheeler,1645,18.58835729556436,73.65783127303622
GRID_0604,Passenger,3009,18.663337235996476,73.84611533384557
GRID_0605,Passenger,4791,17.747411069941833,73.68519890181699
GRID_0606,Two-Wheeler,2583,18.340332280966827,74.06018211011693
GRID_0607,Passenger,3852,18.72921777115341,73.35506916872164
GRID_0608,Passenger,821,18.65194152709897,73.8345108463798
GRID_0609,Two-Wheeler,2787,18.55832732243742,73.67255189439189
GRID_0610,Passenger,3631,18.501851023169696,74.2017980467735
GRID_0611,Passenger,2202,18.554055727727427,73.84397198831464
GRID_0612,Two-Wheeler,2712,18.376638987741135,74.17237678012319
GRID_0613,Passenger,1330,18.136163654999837,73.61610911946512
GRID_0614,Commercial,688,18.118936585464382,73.91690555251505
GRID_0615,Two-Wheeler,4552,18.874324281924633,73.75806137472917
GRID_0616,Commercial,591,18.19957833956754,74.3476339451115
GRID_0617,Two-Wheeler,4377,18.65578491999452,73.93995724309029
GRID_0618,Two-Wheeler,2411,18.4633428073481,74.05740425155724
GRID_0619,Passenger,2836,18.5989566692836,73.71231947148618
GRID_0620,Commercial,2080,18.42625921195614,73.55073395969609
GRID_0621,Passenger,1908,18.17703044374175,73.76770434147096
GRID_0622,Passenger,674,18.86666446768744,73.5464510363516
GRID_0623,Two-Wheeler,973,18.77131100877722,73.61701954390297
GRID_0624,Passenger,3932,17.98441907819069,74.02067992757672
GRID_0625,Commercial,769,19.00903042627243,73.5999794759196
GRID_0626,Passenger,2544,18.04943872732995,73.99317442532401
GRID_0627,Two-Wheeler,3695,18.2434477413584,74.01769397354128
GRID_0628,Passenger,1193,18.865843878261153,73.95588524868089
GRID_0629,Two-Wheeler,4971,18.76333049250364,74.10168364609041
GRID_0630,Passenger,1915,18.817384013653587,73.87026323026724
GRID_0631,Two-Wheeler,2583,18.754122928218095,73.90602052384689
GRID_0632,Passenger,1735,18.637796051580565,74.7722133959756
GRID_0633,Passenger,4467,18.592880157075697,73.40737202015899
GRID_0634,Two-Wheeler,2471,18.461174246744708,73.76354227330732
GRID_0635,Passenger,633,18.440961919473615,74.1427327278759
GRID_0636,Passenger,3412,18.859577419299207,73.82500942719078
GRID_0637,Two-Wheeler,1340,18.10283769544432,73.88642867255494
GRID_0638,Passenger,1961,18.3573833773713,73.9198214141914
GRID_0639,Passenger,3972,18.484111432343024,74.22160728552034
GRID_0640,Passenger,3375,18.602842413939168,73.69464250673356
GRID_0641,Two-Wheeler,3009,18.104740325784846,73.84229575083049
GRID_0642,Passenger,1465,18.50706879381613,73.7779617753889
GRID_0643,Passenger,2538,18.752997125421068,73.44186645268873
GRID_0644,Passenger,4740,18.291636780938124,73.87257527984585
GRID_0645,Passenger,2350,18.352547534313505,73.74968722854707
GRID_0646,Two-Wheeler,1234,18.502324589640747,74.0624894800241
GRID_0647,Commercial,2953,18.49022790393508,73.26579466309445
GRID_0648,Passenger,3516,18.339560897294685,74.00543528259003
GRID_0649,Commercial,3502,18.749202091629964,74.10205736345283
GRID_0650,Passenger,2815,18.850753300988618,73.892231183127
GRID_0651,Two-Wheeler,4503,18.599349494260892,73.55252743612213
GRID_0652,Commercial,2813,17.868027406164636,73.43142522492663
GRID_0653,Passenger,3663,18.309848734492867,73.44878863460076
GRID_0654,Passenger,3819,18.432521917981955,73.71807352180763
GRID_0655,Two-Wheeler,3961,18.801748104170617,73.56595905366365
GRID_0656,Passenger,929,18.562574575155185,73.73076969197496
GRID_0657,Passenger,3488,18.21842643010194,73.63838656380958
GRID_0658,Two-Wheeler,4296,17.905022088475924,74.08120404806809
GRID_0659,Two-Wheeler,2096,18.941078376124405,73.77646016488767
GRID_0660,Two-Wheeler,3862,18.529118626218292,73.76794264787824
GRID_0661,Passenger,2850,18.27437261554098,74.06817085806327
GRID_0662,Two-Wheeler,2279,18.616120497545484,72.98305968618627
GRID_0663,Passenger,4488,18.210016775777262,73.2407816251308
GRID_0664,Passenger,2948,18.987024303616572,73.80515136826628
GRID_0665,Passenger,3370,18.592610468508884,73.75071145947594
GRID_0666,Passenger,3410,18.851209017887026,74.11491155177833
GRID_0667,Two-Wheeler,4760,18.455756245093845,74.37209791670257
GRID_0668,Commercial,2572,18.57599544266986,73.41866247745835
GRID_0669,Two-Wheeler,4307,18.550405621254068,74.01193219731789
GRID_0670,Two-Wheeler,4724,18.480432574235515,73.73325508642712
GRID_0671,Passenger,3364,19.04970839486899,73.50094126238541
GRID_0672,Two-Wheeler,4118,17.691285852467015,74.34241620927895
GRID_0673,Commercial,1517,18.152585781173105,73.77071458845055
GRID_0674,Commercial,1832,18.407170353481323,74.22622454720955
GRID_0675,Two-Wheeler,2983,18.95085691388806,73.46898736376845
GRID_0676,Passenger,681,18.92747288845562,74.25822309486486
GRID_0677,Passenger,2338,18.52620648227749,74.13646276659595
GRID_0678,Passenger,2951,18.830248986183424,73.78097164463223
GRID_0679,Two-Wheeler,2452,18.473130032734904,74.03349841412233
GRID_0680,Passenger,762,18.031842510009255,73.75055800004563
GRID_0681,Passenger,1160,18.160292376108995,74.28377346089971
GRID_0682,Passenger,1815,18.4107252126493,73.939612116928
GRID_0683,Two-Wheeler,3419,18.454876419208247,73.77165477436253
GRID_0684,Commercial,2694,18.583689886275984,73.63750690055936
GRID_0685,Passenger,2572,18.460855294559728,73.79494710082948
GRID_0686,Passenger,2519,18.393435410039512,73.97401707232358
GRID_0687,Passenger,3240,18.386301220395655,74.3400344947236
GRID_0688,Passenger,1315,18.709089232412158,73.45190698357759
GRID_0689,Passenger,3918,18.685663383211587,73.64985609074763
GRID_0690,Commercial,4597,18.561107052621633,73.6373413678118
GRID_0691,Commercial,4217,17.862078833787145,73.85017995212148
GRID_0692,Passenger,4129,18.09007527234561,73.9826146166194
GRID_0693,Passenger,3253,18.572835447741955,73.67553463681783
GRID_0694,Passenger,3867,19.068061111407197,73.48491375980869
GRID_0695,Passenger,701,18.333098704623147,73.52049252528488
GRID_0696,Passenger,1504,19.132794809677765,74.26237324249382
GRID_0697,Passenger,1812,18.09376344070087,73.60902568750393
GRID_0698,Passenger,2525,18.28290240246347,73.69148189467114
GRID_0699,Commercial,3633,18.207565803850006,73.67497468889661
GRID_0700,Commercial,4073,18.821861680717998,74.4407737008237
GRID_0701,Passenger,4721,18.05708054633677,73.54436786301984
GRID_0702,Two-Wheeler,4171,18.58446783331407,73.3826083081152
GRID_0703,Passenger,2296,18.592229606417366,74.01873083613893
GRID_0704,Two-Wheeler,4774,18.73059576500809,74.01034335794887
GRID_0705,Passenger,2104,18.35982543585308,73.80219913155999
GRID_0706,Passenger,2402,18.16654172415701,73.9960015963913
GRID_0707,Two-Wheeler,4499,19.001408080140536,73.99536026972022
GRID_0708,Commercial,4004,18.31189977925188,74.15513755580977
GRID_0709,Commercial,3119,19.230094008433678,73.92964493148409
GRID_0710,Two-Wheeler,2849,18.6867418531564,74.06001032821982
GRID_0711,Passenger,4864,18.039062820244478,73.73336334819442
GRID_0712,Commercial,3172,18.366240073540858,74.10715999466879
GRID_0713,Commercial,1318,18.735910792368223,73.82047897718012
GRID_0714,Two-Wheeler,3177,18.348236582297385,73.35072121208796
GRID_0715,Two-Wheeler,1047,18.51577624141752,73.57032956556635
GRID_0716,Passenger,4932,18.196849598126565,74.13458062923678
GRID_0717,Commercial,858,18.766975938514033,73.71012175257016
GRID_0718,Two-Wheeler,3861,18.04968671560771,73.60895652592689
GRID_0719,Passenger,2424,18.818376188398155,73.99701558509288
GRID_0720,Passenger,4955,18.378858560773292,73.87432595306308
GRID_0721,Passenger,4942,17.897953424612954,73.21154268388958
GRID_0722,Passenger,3201,19.113537956156318,74.0086578655019
GRID_0723,Passenger,2430,18.520898619277776,73.73761314479752
GRID_0724,Two-Wheeler,921,17.991849803140557,74.15466423824583
GRID_0725,Two-Wheeler,835,18.179333371060878,74.06795479360005
GRID_0726,Passenger,2026,18.560000229662766,73.84107166076296
GRID_0727,Passenger,556,18.129690104280616,73.46998499859822
GRID_0728,Passenger,4450,18.637380315893775,73.88046504732601
GRID_0729,Passenger,3647,18.534550121979013,73.94251247775411
GRID_0730,Passenger,4037,17.939376952961887,74.16124315198215
GRID_0731,Passenger,1221,18.413630077815693,74.20759350663613
GRID_0732,Commercial,4577,17.917902798564246,74.02740780165823
GRID_0733,Commercial,885,18.688273789338275,73.410860197993
GRID_0734,Passenger,3317,18.328623164719357,73.53884808121494
GRID_0735,Passenger,3387,18.779363786751574,73.94936654486678
GRID_0736,Passenger,3219,19.000054647770526,73.91758618028459
GRID_0737,Passenger,759,18.740073256066864,74.20830322241416
GRID_0738,Two-Wheeler,4988,18.686728017952316,73.74144503911447
GRID_0739,Two-Wheeler,1099,18.34931166642154,73.83277997174145
GRID_0740,Passenger,3755,18.759375136943024,73.62686908144411
GRID_0741,Commercial,1539,18.71604605785391,73.95348969549309
GRID_0742,Passenger,4548,18.144408163040154,74.03776057775713
GRID_0743,Passenger,1255,18.562976303855706,73.69154273664292
GRID_0744,Commercial,4077,18.55862857181428,73.70320469301478
GRID_0745,Two-Wheeler,3657,18.594701619406933,73.80631188910604
GRID_0746,Passenger,3258,18.061422730397116,73.81528931343533
GRID_0747,Passenger,976,18.387594831370755,74.04737590628964
GRID_0748,Passenger,2099,18.78433054878372,73.70399947145086
GRID_0749,Commercial,2859,18.283581357024275,73.35265378567232
GRID_0750,Commercial,1761,18.276188863094777,73.75971936768232
GRID_0751,Passenger,2082,18.118620999153734,74.12464097769907
GRID_0752,Passenger,3338,18.599048588132206,73.82057498579404
GRID_0753,Passenger,4070,18.51539860868146,73.94851348607554
GRID_0754,Two-Wheeler,1998,18.71032849336085,74.09940229105419
GRID_0755,Passenger,1248,18.427660701406076,73.81411951596472
GRID_0756,Commercial,2886,18.572291031783248,73.80187160160462
GRID_0757,Passenger,1030,18.78209522476606,74.22489673144143
GRID_0758,Passenger,2709,18.623621994358448,73.58424250761203
GRID_0759,Passenger,4563,18.67292033624962,73.97180971626325
GRID_0760,Commercial,4368,18.22278739240475,73.97147998779862
GRID_0761,Passenger,1608,18.357142844406194,74.08052814452319
GRID_0762,Commercial,989,18.67048115654,73.92359596165072
GRID_0763,Passenger,504,18.53196402016675,73.2166883779991
GRID_0764,Passenger,575,18.156117468602798,73.81745963406304
GRID_0765,Commercial,3228,18.97621506434106,74.02610432043984
GRID_0766,Passenger,972,19.064613898717674,73.88159615809627
GRID_0767,Passenger,3709,18.511144770852418,74.28423755597612
GRID_0768,Passenger,1881,18.472635708548193,73.56075902805564
GRID_0769,Passenger,1337,18.61542623528521,74.19345419459772
GRID_0770,Passenger,1102,18.272615746075637,74.03341306190342
GRID_0771,Two-Wheeler,1686,18.492429047400698,73.99210493537012
GRID_0772,Commercial,1981,18.614460163113527,73.73240868250926
GRID_0773,Two-Wheeler,3772,18.488543641685435,73.75073165197986
GRID_0774,Commercial,731,18.556024466011916,73.60287083959814
GRID_0775,Passenger,827,18.33827451935155,73.73251187834421
GRID_0776,Passenger,1449,18.637910871686415,73.43203982121355
GRID_0777,Commercial,2386,18.488261109547718,73.64423730073395
GRID_0778,Commercial,4595,18.39697642589452,73.65864924074548
GRID_0779,Passenger,2797,18.57877159427489,73.80956601152434
GRID_0780,Two-Wheeler,1807,18.733883067096375,73.977219421625
GRID_0781,Passenger,697,18.059286174682985,73.5687002828114
GRID_0782,Passenger,3279,18.468467814162796,73.84381944179908
GRID_0783,Two-Wheeler,3836,18.25886576907625,74.24789231115437
GRID_0784,Two-Wheeler,1838,18.779806322231668,73.36327774725073
GRID_0785,Passenger,2191,18.624027908107543,73.84296103898328
GRID_0786,Passenger,715,18.89356251217138,73.38573482173692
GRID_0787,Commercial,2149,19.138356443372015,73.60381630152001
GRID_0788,Passenger,3362,18.633958045679606,73.6747929069283
GRID_0789,Passenger,1109,18.407552324371693,73.34987460315593
GRID_0790,Commercial,3058,18.879466029174967,73.77580579432755
GRID_0791,Commercial,1417,18.459902626190097,74.55044457165482
GRID_0792,Two-Wheeler,4752,18.808232812698975,73.65619161714831
GRID_0793,Two-Wheeler,661,18.337323229890657,73.93464036317846
GRID_0794,Commercial,4637,18.751618974054132,74.38243261494245
GRID_0795,Commercial,3311,18.037970192363353,74.07480579220623
GRID_0796,Commercial,3921,18.786700793430512,73.61984794459939
GRID_0797,Passenger,4715,18.412322029541816,73.36760050663327
GRID_0798,Passenger,1598,18.37013189130463,73.92632822541674
GRID_0799,Two-Wheeler,3221,18.998635238456604,74.3626096376846
GRID_0800,Commercial,3208,20.837010149515685,79.52555775395705
GRID_0801,Passenger,622,20.560996423436748,78.91272102442952
GRID_0802,Commercial,3200,21.05525696787696,79.16373681722631
GRID_0803,Two-Wheeler,3753,21.17775310216407,79.19790955726542
GRID_0804,Two-Wheeler,3561,21.090912772346936,79.37607660651385
GRID_0805,Two-Wheeler,4461,21.353350691223216,79.00133113856586
GRID_0806,Passenger,1288,21.398518107057104,79.70873060215632
GRID_0807,Commercial,756,20.9438224635631,79.59080095478022
GRID_0808,Passenger,4525,20.970757405020006,79.51129778678515
GRID_0809,Passenger,4154,20.982019199894022,79.31789872754688
GRID_0810,Two-Wheeler,3751,21.199689933179393,78.55262245962284
GRID_0811,Passenger,4089,20.764920206592965,78.89636836579855
GRID_0812,Passenger,1107,21.19927305530509,78.75125130209766
GRID_0813,Passenger,4926,20.86028752855052,78.60837322926113
GRID_0814,Passenger,4427,21.240350461139528,79.03983404462535
GRID_0815,Passenger,2652,20.806390126928015,79.35016104038753
GRID_0816,Passenger,1046,21.439416214562325,79.21036558245423
GRID_0817,Commercial,2404,21.497000981752244,78.98349692021058
GRID_0818,Passenger,2182,21.242512408975344,78.98465510281359
GRID_0819,Two-Wheeler,988,20.693600064618696,79.15397392024941
GRID_0820,Passenger,2322,21.19340337191234,79.07914170761738
GRID_0821,Passenger,3621,21.257962617073034,79.51177073011296
GRID_0822,Commercial,4274,21.0844740055258,78.80104936922763
GRID_0823,Passenger,3572,21.0714746971626,79.04714798999116
GRID_0824,Two-Wheeler,3952,21.440876572184457,79.12019893099753
GRID_0825,Passenger,1149,20.801343192594228,79.32983735907126
GRID_0826,Passenger,1147,21.339338351638155,79.12033073552938
GRID_0827,Two-Wheeler,880,21.430273939091347,79.42288210337301
GRID_0828,Two-Wheeler,2566,21.03256785291427,78.81815162994705
GRID_0829,Passenger,2363,21.142237074089625,79.24918351763075
GRID_0830,Passenger,2790,21.114193518388994,78.79167292517329
GRID_0831,Passenger,4724,21.194601591756218,78.47814979900285
GRID_0832,Two-Wheeler,1699,21.04846167833714,79.34354976984704
GRID_0833,Passenger,3490,21.08802476866404,79.26798273856637
GRID_0834,Passenger,1607,20.792975378270306,78.9766135975281
GRID_0835,Commercial,3947,21.508115026772852,78.94295097502668
GRID_0836,Passenger,721,21.56876405148541,79.09826906646137
GRID_0837,Two-Wheeler,1939,20.882301813839923,79.51216422487579
GRID_0838,Two-Wheeler,1117,20.783857513925536,78.8494083267822
GRID_0839,Commercial,3070,21.292775822186844,79.11244521835079
GRID_0840,Passenger,3255,21.227989126875865,78.97770450305313
GRID_0841,Passenger,3290,20.785981946590752,78.89252327108461
GRID_0842,Two-Wheeler,4442,21.639140230004983,79.18295769596756
GRID_0843,Two-Wheeler,3809,20.96675852824407,78.48758410465679
GRID_0844,Two-Wheeler,4554,20.584594324764574,78.98143483004203
GRID_0845,Two-Wheeler,724,21.00268678027273,79.12352457233891
GRID_0846,Passenger,2741,21.661543300301606,79.24947820488107
GRID_0847,Two-Wheeler,4652,21.10719336517663,79.45325330702201
GRID_0848,Passenger,4196,21.190996178021734,79.56811269812805
GRID_0849,Passenger,3850,20.944174111989792,78.74386276844272
GRID_0850,Commercial,4327,20.545700317123543,79.05657662275648
GRID_0851,Commercial,1903,20.775407542992873,78.71355906025309
GRID_0852,Two-Wheeler,4712,21.45609582492055,78.57156951259797
GRID_0853,Passenger,909,21.176867541749196,79.0632301869188
GRID_0854,Two-Wheeler,2416,21.17343934449949,79.5034307406238
GRID_0855,Passenger,3938,20.898092608916738,79.5036845461295
GRID_0856,Passenger,4567,20.617738483155886,79.28342231111993
GRID_0857,Passenger,3359,21.13518212246098,79.05318080652518
GRID_0858,Passenger,2483,21.167354552761633,79.60166737629703
GRID_0859,Passenger,2551,20.91671074010143,78.73284744094616
GRID_0860,Passenger,4201,21.169536804827754,79.4254940323918
GRID_0861,Two-Wheeler,522,21.313390464931448,79.09849659904931
GRID_0862,Passenger,3468,21.07703069915635,78.48612090130563
GRID_0863,Commercial,1244,21.321558758585166,79.29980217488757
GRID_0864,Two-Wheeler,1101,20.93809992955402,78.94878403996212
GRID_0865,Commercial,3535,20.831331293711855,79.3486370418368
GRID_0866,Passenger,2342,21.03604011579169,79.0434085998034
GRID_0867,Passenger,3174,21.33457923490318,79.18629221602883
GRID_0868,Commercial,4676,21.31478434043011,79.14065119181065
GRID_0869,Passenger,3162,21.204935500536813,79.14449135630927
GRID_0870,Passenger,982,21.281674727804706,79.2386521275142
GRID_0871,Passenger,4536,20.778387611776186,78.90904172461443
