ID,Type,Latitude,Longitude,Hub
CUST_0389,MASS,18.65542817792078,73.53607534471962,Pune
CUST_0390,Independent Workshop,18.27877074351625,73.96099761609564,Pune
CUST_0391,Trader,18.348233311259264,73.8410357609494,Pune
CUST_0392,Independent Workshop,18.379487743143414,73.75396721092521,Pune
CUST_0393,Independent Workshop,18.42859394601125,73.68001081069546,Pune
CUST_0394,Independent Workshop,18.59601242859003,73.69971787831152,Pune
CUST_0395,Trader,18.5243216784489,73.6745170796564,Pune
CUST_0396,Independent Workshop,18.136825343403885,74.08480881231479,Pune
CUST_0397,Independent Workshop,18.645281746273852,74.42887051719943,Pune
CUST_0398,Independent Workshop,18.259406790000433,73.804459878167,Pune
CUST_0399,Independent Workshop,18.488273129786048,74.10404235957054,Pune
CUST_0400,Independent Workshop,18.393623026466848,73.56393953645603,Pune
CUST_0401,Trader,18.82235232711525,73.7775374926847,Pune
CUST_0402,MASS,18.74006087743151,74.04724960019806,Pune
CUST_0403,Independent Workshop,18.512927381524424,73.81312157374131,Pune
CUST_0404,Independent Workshop,18.422508798417546,73.85290171780751,Pune
CUST_0405,Independent Workshop,18.736175056542656,73.65758995473512,Pune
CUST_0406,MASS,18.547611407552278,73.5770421429503,Pune
CUST_0407,Independent Workshop,18.27187344173945,73.8489652507111,Pune
CUST_0408,Independent Workshop,18.03036049792654,74.37183965415402,Pune
CUST_0409,Independent Workshop,18.22213501127244,73.84667787183587,Pune
CUST_0410,Trader,18.812454430454213,73.64097366531237,Pune
CUST_0411,MASS,17.94472575261382,73.74546355996884,Pune
CUST_0412,MASS,18.30169490498097,73.287606622852,Pune
CUST_0413,Trader,18.591622473143048,73.90847346555825,Pune
CUST_0414,Independent Workshop,18.805981613634586,73.57649440861991,Pune
CUST_0415,Independent Workshop,18.120615878388247,73.75501922923836,Pune
CUST_0416,Independent Workshop,18.498314335247724,74.08703740074662,Pune
CUST_0417,Independent Workshop,18.87304200125129,74.16031978347684,Pune
CUST_0418,Independent Workshop,18.589535916723165,74.05657481337605,Pune
CUST_0419,Independent Workshop,18.360276641307703,73.89879879811882,Pune
CUST_0420,Independent Workshop,18.22257746517805,73.87237134922172,Pune
CUST_0421,Fleet Owner,18.542561674349503,74.28723215142125,Pune
CUST_0422,Trader,18.463154284627436,73.87921070941333,Pune
CUST_0423,MASS,18.57964035392801,73.74299492102789,Pune
CUST_0424,Trader,18.319776816697086,74.18140283121177,Pune
CUST_0425,Independent Workshop,18.275170639259922,73.52472048207818,Pune
CUST_0426,Trader,18.690466344823868,74.146153710506,Pune
CUST_0427,Independent Workshop,18.40754758559984,73.74768662808754,Pune
CUST_0428,Trader,18.591035881526697,73.6797368308142,Pune
CUST_0429,Independent Workshop,18.324971869847005,74.07659814699659,Pune
CUST_0430,Fleet Owner,18.672182775195903,74.18448972157952,Pune
CUST_0431,Independent Workshop,18.207252746908626,73.73108437827234,Pune
CUST_0432,Independent Workshop,18.590694890567363,73.62529478755641,Pune
CUST_0433,Fleet Owner,18.68082185928866,74.16285677180659,Pune
CUST_0434,Independent Workshop,18.374560506943162,73.86634798505676,Pune
CUST_0435,Trader,18.884304672520276,74.30651789375476,Pune
CUST_0436,Trader,18.7068503127651,74.0050572932984,Pune
CUST_0437,MASS,18.30696586632877,73.94650235011446,Pune
CUST_0438,Fleet Owner,18.65960521019375,73.80410746035975,Pune
CUST_0439,Fleet Owner,18.37170593636108,73.5363755816308,Pune
CUST_0440,Independent Workshop,18.085967561237176,73.3697291216697,Pune
CUST_0441,MASS,18.665260643216815,73.8936248313067,Pune
CUST_0442,Trader,18.399447217114723,73.77383592556885,Pune
CUST_0443,Trader,18.57301763538262,73.81555923224785,Pune
CUST_0444,Independent Workshop,18.185261704999043,74.08495005506857,Pune
CUST_0445,Trader,18.59643154266745,73.92317461995347,Pune
CUST_0446,Fleet Owner,18.729790675839592,73.65328866098508,Pune
CUST_0447,Fleet Owner,18.82383285943146,73.82168928701445,Pune
CUST_0448,Independent Workshop,18.742549720082717,74.04031225837191,Pune
CUST_0449,Independent Workshop,18.260699542999358,73.98242510122854,Pune
CUST_0450,Independent Workshop,18.60196866771167,73.86427791437359,Pune
CUST_0451,MASS,18.496807062491154,73.83522668757055,Pune
CUST_0452,Trader,18.723572356410997,74.00117762844788,Pune
CUST_0453,Independent Workshop,18.528019712566415,73.48371596338215,Pune
CUST_0454,Independent Workshop,18.644010853520903,74.03760340479445,Pune
CUST_0455,Independent Workshop,19.09550252136174,74.12555826577626,Pune
CUST_0456,Independent Workshop,18.045605903021134,73.87630734975467,Pune
CUST_0457,Fleet Owner,18.973243757166244,74.01258721422542,Pune
CUST_0458,Trader,18.6025630400933,74.08175716472881,Pune
CUST_0459,Independent Workshop,18.3648054512523,73.97622249915686,Pune
CUST_0460,Independent Workshop,18.45778299025202,73.85179412854738,Pune
CUST_0461,Independent Workshop,18.727513628923774,73.62502172437696,Pune
CUST_0462,Fleet Owner,18.84239561845048,73.75099700972862,Pune
CUST_0463,Independent Workshop,18.5855657082876,73.50657300993127,Pune
CUST_0464,Independent Workshop,18.700359322717848,74.21832598398665,Pune
CUST_0465,Independent Workshop,18.391739612695464,73.57914415337261,Pune
CUST_0466,Trader,18.589895766185677,74.22040266124795,Pune
CUST_0467,Trader,18.157935858629774,73.58012295469292,Pune
CUST_0468,Trader,18.40685261042212,73.65161404386733,Pune
CUST_0469,Independent Workshop,18.31610363334775,73.33316984308406,Pune
CUST_0470,Independent Workshop,18.667664236851465,73.94138012571742,Pune
CUST_0471,Independent Workshop,18.095687700049087,74.22099893998906,Pune
CUST_0472,Trader,18.94067307873262,73.66897361255498,Pune
CUST_0473,Independent Workshop,18.81203714774425,73.71345054875226,Pune
CUST_0474,Independent Workshop,18.565679127552762,73.64775946624478,Pune
CUST_0475,MASS,19.07396288086557,73.78269569316753,Pune
CUST_0476,MASS,18.552012255705865,73.68471565313405,Pune
CUST_0477,Independent Workshop,18.9857288993091,74.32835366152236,Pune
CUST_0478,Independent Workshop,18.928132295315734,74.0958100870869,Pune
CUST_0479,Independent Workshop,18.364202613266485,74.0636625239906,Pune
CUST_0480,Trader,18.518639300268816,74.18480215543566,Pune
CUST_0481,MASS,18.79937551334134,73.69438360548102,Pune
CUST_0482,Independent Workshop,18.757356450709302,74.02720861251099,Pune
CUST_0483,Independent Workshop,17.827009284271636,74.05693415990737,Pune
CUST_0484,MASS,18.41245105283995,73.63518938641708,Pune
CUST_0485,MASS,18.309584848926562,73.822889276092,Pune
CUST_0486,Independent Workshop,18.64041489502167,73.51533449445196,Pune
CUST_0487,Independent Workshop,18.567861959053115,74.00088951654827,Pune
CUST_0488,Independent Workshop,18.985851445917408,73.58752745769372,Pune
CUST_0489,Independent Workshop,18.432996953305548,73.92211574317412,Pune
CUST_0490,Fleet Owner,18.8072523325479,73.78064402970705,Pune
CUST_0491,MASS,18.82006034299776,73.37235942088088,Pune
CUST_0492,MASS,18.20706295171953,73.94386108608356,Pune
CUST_0493,Independent Workshop,18.16769387547803,73.56308236830833,Pune
CUST_0494,MASS,18.388455783938515,74.04955974797896,Pune
CUST_0495,Independent Workshop,18.046408789673176,73.8992745905406,Pune
CUST_0496,Independent Workshop,18.7786409867882,73.80796369789276,Pune
CUST_0497,Independent Workshop,18.428192442601862,73.95714282063965,Pune
CUST_0498,Independent Workshop,18.472372236819638,74.20432494531019,Pune
CUST_0499,MASS,18.24254674696639,73.84378896120873,Pune
CUST_0500,Independent Workshop,18.571821593740168,73.76208648703839,Pune
CUST_0501,Independent Workshop,17.802579334260635,73.8164737729877,Pune
CUST_0502,Independent Workshop,18.745444246728116,74.05122729653151,Pune
CUST_0503,Independent Workshop,18.60909462054255,73.5822344104127,Pune
CUST_0504,Independent Workshop,18.61922736561462,73.71334054461444,Pune
CUST_0505,Independent Workshop,18.608770726487165,73.88707625285043,Pune
CUST_0506,MASS,18.276306182179155,73.63358604016078,Pune
CUST_0507,Independent Workshop,18.609155613605378,73.80142172617788,Pune
CUST_0508,Independent Workshop,18.310329642335716,73.6259924525683,Pune
CUST_0509,Independent Workshop,18.444442288003444,74.24872619867956,Pune
CUST_0510,MASS,18.38888049194701,73.85319511543561,Pune
CUST_0511,Independent Workshop,18.545811071922376,73.57394340212701,Pune
CUST_0512,Independent Workshop,18.079691879039324,73.60003981631607,Pune
CUST_0513,Independent Workshop,18.582169344451575,73.87853276447886,Pune
CUST_0514,Independent Workshop,18.696001642287765,73.88088747373978,Pune
CUST_0515,Independent Workshop,18.493012677132697,73.70569693126872,Pune
CUST_0516,Trader,18.74155169746567,73.62690496531982,Pune
CUST_0517,Trader,18.242800120675994,73.99846387934703,Pune
CUST_0518,Independent Workshop,18.187110672336583,74.46039774966466,Pune
CUST_0519,Trader,18.540398345139785,73.94367652908123,Pune
CUST_0520,Trader,18.318295043869153,73.77788378893962,Pune
CUST_0521,Independent Workshop,18.41371072077941,73.72124125308284,Pune
CUST_0522,Independent Workshop,18.678640437877455,73.74430599044368,Pune
CUST_0523,Independent Workshop,18.774775307271042,74.52249558752996,Pune
CUST_0524,Independent Workshop,18.44651468996336,73.89477887839416,Pune
CUST_0525,Trader,18.615270514291375,74.30957620314838,Pune
CUST_0526,MASS,18.49973805374045,73.6494457700854,Pune
CUST_0527,Fleet Owner,18.203814873593572,73.84220401314194,Pune
CUST_0528,Trader,18.408304945236527,74.359202322325,Pune
CUST_0529,Independent Workshop,18.96286560516924,73.5981067930191,Pune
CUST_0530,Independent Workshop,18.342709974112704,73.87514252697173,Pune
CUST_0531,MASS,18.86970660563969,73.87095328409276,Pune
CUST_0532,Independent Workshop,18.358589840502987,73.84197954752432,Pune
CUST_0533,Trader,18.363278784025987,74.00731930235987,Pune
CUST_0534,MASS,18.343141572083823,73.72909098689327,Pune
CUST_0535,Trader,18.810883453364024,73.66460876317149,Pune
CUST_0536,MASS,18.158867991859957,73.88044843783908,Pune
CUST_0537,Independent Workshop,18.43028164894885,73.98455387523249,Pune
CUST_0538,Trader,18.59976798368277,73.84872037633916,Pune
CUST_0539,MASS,18.5051391436325,73.67273538766929,Pune
CUST_0540,Independent Workshop,18.54123676774831,74.0770211953582,Pune
CUST_0541,Trader,18.27703831465013,73.85535065590962,Pune
CUST_0542,Independent Workshop,18.779997188933653,73.98305602330417,Pune
CUST_0543,Fleet Owner,18.847768224087677,73.71466441754141,Pune
CUST_0544,Independent Workshop,18.062707887901283,73.90686295098892,Pune
CUST_0545,Independent Workshop,18.61104270375662,74.19880548861818,Pune
CUST_0546,Independent Workshop,18.817436433676743,73.99088590575312,Pune
CUST_0547,Trader,18.711747553542608,73.80874463544835,Pune
CUST_0548,Independent Workshop,18.215621347170195,73.88613030434523,Pune
CUST_0549,Independent Workshop,18.766043365906942,74.02079021745715,Pune
CUST_0550,Independent Workshop,18.72885183478984,73.74976107823832,Pune
CUST_0551,Fleet Owner,18.454013290495393,73.97755637202866,Pune
CUST_0552,Independent Workshop,18.38377315137281,73.72777073251676,Pune
CUST_0553,Independent Workshop,18.59489555909436,74.04692618578923,Pune
CUST_0554,MASS,18.470517831667646,73.56590263473659,Pune
CUST_0555,Independent Workshop,18.33644902123929,73.90761802122327,Pune
CUST_0556,Fleet Owner,18.56828024096649,73.91700953441384,Pune
CUST_0557,Independent Workshop,18.65072382264894,73.85815263963562,Pune
CUST_0558,Trader,18.586664011210075,73.84544329429279,Pune
CUST_0559,Independent Workshop,18.80758337073236,74.21478550780438,Pune
CUST_0560,Independent Workshop,18.22314717940499,73.79288701447445,Pune
CUST_0561,Trader,18.528581122885175,73.78997132199642,Pune
CUST_0562,Independent Workshop,18.96863064783272,73.91268881952244,Pune
CUST_0563,MASS,18.319057043237414,74.00581058489017,Pune
CUST_0564,Independent Workshop,18.588143634711546,73.93274822988836,Pune
CUST_0565,Independent Workshop,18.972369039699796,73.94439629393871,Pune
CUST_0566,Independent Workshop,18.4444846190315,73.36788089342248,Pune
CUST_0567,Fleet Owner,18.47905024546412,74.1831924793318,Pune
CUST_0568,Independent Workshop,18.497607720110953,73.29668752537013,Pune
CUST_0569,Independent Workshop,18.395809401951887,74.1048721347282,Pune
CUST_0570,Independent Workshop,18.656854293640503,73.64672977587232,Pune
CUST_0571,Independent Workshop,18.379078805900228,73.7540228352244,Pune
CUST_0572,Independent Workshop,18.354721557034267,73.34928153306511,Pune
CUST_0573,Fleet Owner,18.711297775154964,74.17096498917228,Pune
CUST_0574,Independent Workshop,18.140787764008813,74.16766323314658,Pune
CUST_0575,MASS,18.494644199650693,74.16298308704197,Pune
CUST_0576,Independent Workshop,18.52988760907261,73.89058614803966,Pune
CUST_0577,Trader,18.613508661745552,73.65918341871618,Pune
CUST_0578,Fleet Owner,18.819068536082003,73.5763548404813,Pune
CUST_0579,Independent Workshop,18.41988331387083,73.98776616941079,Pune
CUST_0580,Fleet Owner,18.39310118987863,74.05108281020374,Pune
CUST_0581,Independent Workshop,18.864366543295986,74.10983650026347,Pune
CUST_0582,Fleet Owner,18.036371171580342,73.88816174240485,Pune
CUST_0583,Trader,18.777570652674097,73.52751278829449,Pune
CUST_0584,Independent Workshop,18.701302646807218,74.02356519540983,Pune
CUST_0585,Independent Workshop,18.217377527015433,74.06525816643504,Pune
CUST_0586,Independent Workshop,18.58857444838248,74.01929544718033,Pune
CUST_0587,Independent Workshop,18.278821903558715,73.89423402909284,Pune
CUST_0588,Independent Workshop,18.09418036146692,73.28745219811674,Pune
CUST_0589,Independent Workshop,18.555607106631935,74.13184940169033,Pune
CUST_0590,Independent Workshop,18.58363420356627,73.84083848401397,Pune
CUST_0591,MASS,18.47351646998628,73.62105865213924,Pune
CUST_0592,Independent Workshop,18.464934774051173,73.96212111706612,Pune
CUST_0593,Independent Workshop,18.411594441799842,74.04434671345895,Pune
CUST_0594,Trader,18.56939375846615,73.93594485444335,Pune
CUST_0595,Independent Workshop,18.74256568838774,73.72501114183626,Pune
CUST_0596,Independent Workshop,18.685245146546738,73.76008082068701,Pune
CUST_0597,Independent Workshop,18.60527862095471,73.69525716234087,Pune
CUST_0598,Fleet Owner,18.292724044233815,73.87966618641212,Pune
CUST_0599,MASS,18.04909998699472,73.78263313912278,Pune
CUST_0600,Independent Workshop,20.744205748597707,79.2830085085784,Nagpur
CUST_0601,Trader,21.40832764902723,78.8722121946448,Nagpur
CUST_0602,Independent Workshop,21.252878240618376,79.31298392842187,Nagpur
CUST_0603,Trader,21.371417305625446,79.1418127084929,Nagpur
CUST_0604,Trader,21.329376168890377,78.9258671720199,Nagpur
CUST_0605,Trader,21.166580616414173,78.9714241483023,Nagpur
CUST_0606,Independent Workshop,20.96235300655366,79.0972158478674,Nagpur
CUST_0607,Independent Workshop,21.23268259403952,79.37907719198874,Nagpur
CUST_0608,Independent Workshop,21.212088881824723,79.24868263374039,Nagpur
CUST_0609,MASS,21.309120793312385,79.76008359142423,Nagpur
CUST_0610,Independent Workshop,20.693291899181858,78.91621653329071,Nagpur
CUST_0611,MASS,21.51431401312202,79.00019673128664,Nagpur
CUST_0612,Fleet Owner,21.36725078440043,79.1457023809407,Nagpur
CUST_0613,Independent Workshop,21.451250138129705,79.52559532631813,Nagpur
CUST_0614,Trader,20.892195280708002,79.28391756089533,Nagpur
CUST_0615,Trader,20.904425503542736,79.09574039313378,Nagpur
CUST_0616,Fleet Owner,21.081653017454457,78.48751151627508,Nagpur
CUST_0617,Fleet Owner,21.251858564927975,79.12403479190156,Nagpur
CUST_0618,Trader,21.515569743351442,79.24098591366239,Nagpur
CUST_0619,Independent Workshop,21.119417486999424,79.04211083732072,Nagpur
CUST_0620,MASS,21.035902822242058,78.53626227090436,Nagpur
CUST_0621,Independent Workshop,21.090751343248012,78.571236318391,Nagpur
CUST_0622,MASS,21.258808336146444,78.77818492688236,Nagpur
CUST_0623,Fleet Owner,20.922216844227897,78.92084745129186,Nagpur
CUST_0624,Independent Workshop,21.09456624054669,79.08991706373476,Nagpur
CUST_0625,Trader,21.41691989576827,78.94381747662311,Nagpur
CUST_0626,Independent Workshop,21.265836534055595,79.7709168083059,Nagpur
CUST_0627,Independent Workshop,21.240137675690807,79.04307755276709,Nagpur
CUST_0628,Independent Workshop,20.951012087017926,79.03961711364492,Nagpur
CUST_0629,MASS,20.92424491409765,79.15536535667094,Nagpur
CUST_0630,Fleet Owner,21.17168603465985,78.54764519477055,Nagpur
CUST_0631,Fleet Owner,21.141160498558484,79.35723657816,Nagpur
CUST_0632,Independent Workshop,21.046022036949314,78.92497580689711,Nagpur
CUST_0633,MASS,20.801374806720787,78.6237019895939,Nagpur
CUST_0634,Trader,21.353637316765816,79.0428304176052,Nagpur
CUST_0635,Independent Workshop,21.338805390500855,79.47103093614487,Nagpur
CUST_0636,Independent Workshop,21.376111921227587,78.9526069196403,Nagpur
CUST_0637,Independent Workshop,21.18201691616439,78.93450678371077,Nagpur
CUST_0638,Fleet Owner,20.968727884349587,79.17390379060066,Nagpur
CUST_0639,Trader,20.93772652922046,78.53591209522783,Nagpur
CUST_0640,Trader,20.92376302606816,79.01147971282816,Nagpur
CUST_0641,Independent Workshop,21.526149624457982,78.96546563753216,Nagpur
CUST_0642,Trader,21.27378102275732,79.04612294150948,Nagpur
CUST_0643,Independent Workshop,21.452401285967596,79.37747409636599,Nagpur
CUST_0644,Independent Workshop,21.43984377630998,78.65470411764566,Nagpur
CUST_0645,Trader,21.19748101181125,79.27793465003049,Nagpur
CUST_0646,Independent Workshop,21.241184640647333,79.24734908145545,Nagpur
CUST_0647,MASS,21.160387751071372,78.90200394831837,Nagpur
CUST_0648,Independent Workshop,20.72152565375344,78.92680764283789,Nagpur
CUST_0649,Trader,20.655952443477315,79.27136234018226,Nagpur
CUST_0650,Independent Workshop,21.35966500217066,79.41003109753804,Nagpur
CUST_0651,Independent Workshop,21.263544625926695,79.29960037861674,Nagpur
CUST_0652,Independent Workshop,20.909837323644073,78.81455336511176,Nagpur
CUST_0653,Independent Workshop,21.079357603376504,79.44655560495629,Nagpur
CUST_0654,Fleet Owner,21.27781709193656,79.21037298817731,Nagpur
CUST_0655,Independent Workshop,20.69097301783382,78.91490329319089,Nagpur
CUST_0656,MASS,20.686885591784492,79.38101144733038,Nagpur
CUST_0657,Fleet Owner,21.542211623221434,79.28309168181009,Nagpur
CUST_0658,Independent Workshop,20.899103488565114,79.45870562340394,Nagpur
CUST_0659,Independent Workshop,21.0824862724937,78.78458517981184,Nagpur
CUST_0660,Trader,20.904698936347078,78.98066084110204,Nagpur
CUST_0661,Fleet Owner,21.158194630121177,79.04786394708705,Nagpur
CUST_0662,Fleet Owner,20.792632895457245,79.39152910229642,Nagpur
CUST_0663,Independent Workshop,21.10814852014079,78.90976153593233,Nagpur
CUST_0664,MASS,21.42337559049569,78.79234845293337,Nagpur
CUST_0665,Independent Workshop,20.738577454106373,79.40632186164969,Nagpur
CUST_0666,Fleet Owner,21.134307498020714,78.80153382136977,Nagpur
CUST_0667,Fleet Owner,21.14717313756085,78.9692736840672,Nagpur
CUST_0668,Independent Workshop,21.12026788999125,79.1905145968993,Nagpur
CUST_0669,Independent Workshop,20.87126363049229,78.99774716519185,Nagpur
CUST_0670,Independent Workshop,20.694854644555456,78.99945317897168,Nagpur
CUST_0671,Independent Workshop,21.12244148227075,79.14544560626527,Nagpur
CUST_0672,MASS,21.205694135090802,79.31418068768421,Nagpur
CUST_0673,Independent Workshop,20.76088337018167,78.71663074251242,Nagpur
CUST_0674,Independent Workshop,21.27803948409813,78.57845968074865,Nagpur
CUST_0675,Independent Workshop,21.19162505302625,78.79312676510253,Nagpur
CUST_0676,Fleet Owner,21.539003660229298,79.15081310193194,Nagpur
CUST_0677,Trader,21.091010995071734,79.3951302192848,Nagpur
CUST_0678,Independent Workshop,20.879949498357263,78.86984759147805,Nagpur
CUST_0679,Independent Workshop,20.830436291586224,78.87194019341275,Nagpur
CUST_0680,Fleet Owner,21.16107890234185,79.21168796799843,Nagpur
CUST_0681,MASS,21.386155421341886,78.63201898827482,Nagpur
CUST_0682,Independent Workshop,21.102834253384177,78.8111588672023,Nagpur
CUST_0683,Independent Workshop,21.094478227127976,79.67174089503176,Nagpur
CUST_0684,Independent Workshop,21.218765440500004,79.31306624278706,Nagpur
CUST_0685,Independent Workshop,21.635972818040262,79.37003956079369,Nagpur
CUST_0686,Independent Workshop,21.033821380078255,78.76924197835751,Nagpur
CUST_0687,Fleet Owner,21.13826393261979,78.94627355394533,Nagpur
CUST_0688,Independent Workshop,20.764669678345207,79.14843124932237,Nagpur
CUST_0689,MASS,21.212271574514833,79.53047917506582,Nagpur
CUST_0690,Independent Workshop,21.0553592327908,79.15823034724237,Nagpur
CUST_0691,Trader,20.97942864632745,79.30649235767336,Nagpur
CUST_0692,Trader,21.114645550952467,78.79505209778681,Nagpur
CUST_0693,Independent Workshop,21.14243204458371,79.18583072439125,Nagpur
CUST_0694,Independent Workshop,21.209618346853393,79.34967417887397,Nagpur
CUST_0695,Trader,20.783785906989827,78.87751435249626,Nagpur
CUST_0696,Independent Workshop,21.305746832948884,78.90688275550973,Nagpur
CUST_0697,Independent Workshop,21.205917812332554,78.48326368814706,Nagpur
CUST_0698,Independent Workshop,21.444289064997072,79.00397554360413,Nagpur
CUST_0699,Fleet Owner,21.24947463218272,79.46117991158631,Nagpur
CUST_0700,Independent Workshop,21.4372515048021,79.03708625507869,Nagpur
CUST_0701,MASS,21.11198641865158,79.33909164004582,Nagpur
CUST_0702,Independent Workshop,21.38379009087745,79.36348894056182,Nagpur
CUST_0703,MASS,21.043309874036808,78.9014304801746,Nagpur
CUST_0704,Independent Workshop,21.43214729713684,78.95531076568923,Nagpur
CUST_0705,MASS,20.92221252183115,78.91721012455022,Nagpur
CUST_0706,Independent Workshop,21.01189666539365,79.30235427615642,Nagpur
CUST_0707,Trader,21.274560668319047,79.26711456118947,Nagpur
CUST_0708,Trader,21.25114495277452,78.93973995943834,Nagpur
CUST_0709,Independent Workshop,21.32007571397707,79.38381345665132,Nagpur
CUST_0710,Independent Workshop,21.29192580402983,79.20061397665647,Nagpur
CUST_0711,Independent Workshop,20.954036373357333,79.14115426974362,Nagpur
CUST_0712,Independent Workshop,20.940739667637825,79.08219303547985,Nagpur
CUST_0713,MASS,20.735733340193672,78.68006039925197,Nagpur
CUST_0714,Independent Workshop,21.098038077513245,78.95109008204325,Nagpur
CUST_0715,Independent Workshop,21.172496798368545,79.05450785522122,Nagpur
CUST_0716,Trader,21.15334769680254,79.24035186058919,Nagpur
CUST_0717,Independent Workshop,21.029982761084792,79.03333904708879,Nagpur
CUST_0718,Independent Workshop,21.509555305690792,79.08897103170625,Nagpur
CUST_0719,Independent Workshop,21.100997381343653,79.1088281748308,Nagpur
CUST_0720,Fleet Owner,21.105458906747618,78.9108069267617,Nagpur
CUST_0721,MASS,20.896292540705073,78.8973421649625,Nagpur
CUST_0722,MASS,21.364029796692698,78.93072368632039,Nagpur
CUST_0723,Independent Workshop,21.107068849540934,79.26338407128323,Nagpur
CUST_0724,MASS,21.076202207297257,79.2465403287109,Nagpur
CUST_0725,Independent Workshop,20.760601739392285,79.05507083011453,Nagpur
CUST_0726,Independent Workshop,21.16552402414963,79.09398468077454,Nagpur
CUST_0727,Independent Workshop,20.73257032554028,79.3889781616077,Nagpur
CUST_0728,Independent Workshop,20.93213176375715,79.17195928131562,Nagpur
CUST_0729,Independent Workshop,21.147791070661835,79.33912738095268,Nagpur
CUST_0730,Independent Workshop,20.983571529681875,79.13547312345976,Nagpur
CUST_0731,Independent Workshop,20.869461670611802,79.28374565198894,Nagpur
CUST_0732,Independent Workshop,21.356643155539267,79.22806226899876,Nagpur
CUST_0733,Trader,21.20494543771905,79.43062719449244,Nagpur
CUST_0734,Independent Workshop,20.856893629582785,79.10451704883563,Nagpur
CUST_0735,Trader,20.961099282817447,79.3106790831413,Nagpur
CUST_0736,Independent Workshop,20.687464708873392,79.08117903360176,Nagpur
CUST_0737,MASS,21.229609671767488,78.85132696625655,Nagpur
CUST_0738,Independent Workshop,20.989252491944608,79.09204474534303,Nagpur
CUST_0739,Independent Workshop,21.38457409486037,78.82998269285324,Nagpur
CUST_0740,Independent Workshop,20.93118751490633,79.36959694276008,Nagpur
CUST_0741,Trader,21.077556150020044,78.89381524003876,Nagpur
CUST_0742,MASS,21.32797119930423,78.96615075069194,Nagpur
CUST_0743,Independent Workshop,21.402655383834695,78.92226990575507,Nagpur
CUST_0744,Independent Workshop,21.10590135954375,79.32444291634718,Nagpur
CUST_0745,MASS,21.089234782206564,79.27721333051966,Nagpur
CUST_0746,Trader,21.12941309830475,79.5836229516,Nagpur
CUST_0747,Independent Workshop,21.276360920312005,78.88409900347474,Nagpur
CUST_0748,Independent Workshop,21.193676734698183,79.10529265732757,Nagpur
CUST_0749,Independent Workshop,20.88195324572688,79.35282113588258,Nagpur
CUST_0750,Trader,20.048325735892266,73.71862924108186,Nashik
CUST_0751,Independent Workshop,19.8879725439391,73.82474424244155,Nashik
CUST_0752,Fleet Owner,20.09948125437857,73.75855605341043,Nashik
CUST_0753,Independent Workshop,19.289370107305945,73.79402267906062,Nashik
CUST_0754,Independent Workshop,19.637129484597555,73.73743685858773,Nashik
CUST_0755,Independent Workshop,19.64635893573259,73.43567559123014,Nashik
CUST_0756,Fleet Owner,20.30628045548713,73.70977700476391,Nashik
CUST_0757,MASS,19.89833446004452,73.91043101220714,Nashik
CUST_0758,Independent Workshop,19.904852369231886,74.31575152303185,Nashik
CUST_0759,Trader,19.929245059818495,73.88108135299575,Nashik
CUST_0760,Independent Workshop,20.240235332844215,74.19036330640172,Nashik
CUST_0761,Independent Workshop,19.811998466085587,73.68530912404034,Nashik
CUST_0762,Independent Workshop,20.316147968823376,73.99231557601317,Nashik
CUST_0763,Independent Workshop,20.266293983917112,73.44762386411008,Nashik
CUST_0764,Independent Workshop,20.384499938481003,73.5994481141788,Nashik
CUST_0765,Fleet Owner,20.045573244535472,73.75274428060206,Nashik
CUST_0766,Independent Workshop,19.77787929086298,73.43666605914476,Nashik
CUST_0767,Fleet Owner,19.561537970841773,73.81955460151349,Nashik
CUST_0768,Independent Workshop,19.616170227441636,73.50634610122827,Nashik
CUST_0769,Trader,19.942991030450443,73.13009787493502,Nashik
CUST_0770,Independent Workshop,19.978156902166806,73.79355480664857,Nashik
CUST_0771,Independent Workshop,20.132015430045453,73.77937979940252,Nashik
CUST_0772,Independent Workshop,20.50197699095831,73.84387922039213,Nashik
CUST_0773,Independent Workshop,20.260903099810914,73.60893429778243,Nashik
CUST_0774,Trader,20.027689201547364,74.17669252375723,Nashik
CUST_0775,Independent Workshop,19.93807621882759,73.83785869104881,Nashik
CUST_0776,MASS,20.242713362284366,73.60424261995209,Nashik
CUST_0777,Independent Workshop,19.457109916670202,73.85369341342809,Nashik
CUST_0778,Independent Workshop,20.2446672923395,73.451938558777,Nashik
CUST_0779,Independent Workshop,20.165054974319332,73.95904159683488,Nashik
CUST_0780,Fleet Owner,19.429125935221172,73.5557278418983,Nashik
CUST_0781,Trader,19.898542804817083,73.74489399994118,Nashik
CUST_0782,Independent Workshop,19.811716433808,73.59054929910445,Nashik
CUST_0783,Independent Workshop,20.415370722795522,73.76291021703527,Nashik
CUST_0784,Independent Workshop,19.823739084962565,73.77950763077186,Nashik
CUST_0785,Fleet Owner,20.131772708265284,73.8027065941778,Nashik
CUST_0786,Trader,19.946068102293005,73.62729583283239,Nashik
CUST_0787,Independent Workshop,19.8319672886331,73.64034790337865,Nashik
CUST_0788,Independent Workshop,20.082203650202683,73.54125497689955,Nashik
CUST_0789,Independent Workshop,20.095817305867556,74.1430486889067,Nashik
CUST_0790,Fleet Owner,20.0789268394533,73.69740361777072,Nashik
CUST_0791,Independent Workshop,19.67296827873634,74.18432670197788,Nashik
CUST_0792,Trader,19.704995587350272,74.00194050861893,Nashik
